//===== rAthena Script =======================================
//= Dungeon Quest System
//===== Author ===============================================
//= llchrisll
//===== Credits ==============================================
//= rAthena Dev Team for the Warper NPC, used the Map Cooardinates
//===== Current Version ======================================
//= 1.0
//===== Changelog ============================================
//= 1.0 - Initial Release
//===== Compatible With ======================================
//= rAthena SQL 09/26-2015 Revision and later
//===== Tested With ==========================================
//= rAthena SQL 09/26-2015 Revision
//===== Description ==========================================
//= Additional EXP Bonus (in Percent) based on Dungeon's Difficulty
//  - Difficulties: Easy, Medium, Hard
//  - EXP Rates: 50%, 100%, 150% (changeable)
//= Dungeon Warp Service
//  - Warp to the Entrance only
//= Party Settings dynamically changeable
//  - Quantity of Parties in each Dungeon
//= Party Join Feature
//  - Requesting to join an existing Party, on accept the Leader can decide
//    to which member the applicant will be warped to
//= Dungeon Rewards:
//  - Regular Dungeon Points (On/Off Function)
//    Base Points*Difficulty of Dungeon
//  - MvP Dungeon Points (On/Off Function)
//    Per slain MvP, you gain "x" Points (changeable)
//    Custom Character Permanent Variable for Exchanger 
//  - Dungeon Points Exchanger
//= Quests per Dungeons
//  - Each Dungeon can have an infinite amount of quests
//===== Comments =============================================
//= ...
//===== ToDO =============================================
//= Spliting Glastheim Dungeon into 6 seperate Entries:
//  Glastheim - Castle, Glastheim - Church, Glastheim - Culvert, Glastheim - Prison, Glastheim - Cave, Glastheim - Chivalry
//= Adding the possibility to use a different level requirement for each "floor"
//============================================================
/*
CREATE TABLE IF NOT EXISTS `dqs_list` (
 `dg_id` int(10) unsigned NOT NULL,
 `quest_id` int(10) unsigned default '2',
 `quest_type` tinyint(3) unsigned default '1',
 `mob_id` int(10) unsigned default '0',
 `mob_am` int(12) unsigned default '0',
 `item_id` int(10) unsigned default '0',
 `item_am` int(10) unsigned default '0',
 `reward_id` int(10) unsigned default '0',
 `reward_am` int(10) unsigned default '0',
 `status` tinyint(3) unsigned default '2',
 ) ENGINE=MyISAM;
 
 CREATE TABLE IF NOT EXISTS `dqs_party` (
 `dg_id` int(10) unsigned,
 `pty_id` int(10) unsigned default '0',
 `char_id` int(10) unsigned default '0',
 `start` int(10) unsigned default '1',
 `quest_id` int(10) unsigned NOT NULL,
 `mob_id` int(10) unsigned default '0',
 `mob_am` int(12) unsigned default '0',
 `req_am` int(12) unsigned default '0',
 `complete` tinyint(3) unsigned default '0'
 ) ENGINE=MyISAM;
 
CREATE TABLE IF NOT EXISTS `dqs_dungeon` (
 `dg_id` int(10) unsigned NOT NULL,
 `name` varchar(255) default 'Unknown Dungeon',
 `difficulty` int(10) unsigned NOT NULL default '1',
 `req_level` int(10) unsigned NOT NULL default '1',
 `pty_limit` int(5) unsigned default '0',
 `floor` tinyint(3) unsigned NOT NULL default '1',
 `map_name` varchar(255) default 'prontera',
 `map_x` int(10) unsigned default '0',
 `map_y` int(10) unsigned default '0',
 `repeat` int(5) unsigned default '0',
 `status` tinyint(3) unsigned default '2',
 `renewal` tinyint(3) unsigned default '0'
) ENGINE=MyISAM;

CREATE TABLE IF NOT EXISTS `dqs_app` (
 `pty_id` int(10) unsigned default '0',
 `app_id` int(10) unsigned default '0',
 `name` varchar(255) default 'Unknown Player',
 `level` varchar(255) default '1/1',
 `class` int(10) unsigned default '0'
) ENGINE=MyISAM;

CREATE TABLE IF NOT EXISTS `dqs_pending` (
 `char_id` int(10) unsigned NOT NULL,
 `item_id` int(10) unsigned default '501',
 `item_am` int(10) unsigned default '0'
) ENGINE=MyISAM;

 // === Dungeon Data ===
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '1' , 'Abyss Lakes' , '3' , '70' , '3' , '1' , 'abyss_01' , '261' , '272' , '3' , '2' , '1');
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '18' , 'Glastheim Dungeon' , '2' , '60' , '3' , '10' , 'gl_church' , '156' , '7' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '18' , 'Glastheim Dungeon' , '2' , '60' , '3' , '11' , 'gl_step' , '12' , '7' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '18' , 'Glastheim Dungeon' , '2' , '60' , '3' , '12' , 'gl_dun01' , '133' , '271' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '18' , 'Glastheim Dungeon' , '2' , '60' , '3' , '13' , 'gl_dun02' , '224' , '274' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '18' , 'Glastheim Dungeon' , '2' , '60' , '3' , '14' , 'gl_prison' , '14' , '70' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '18' , 'Glastheim Dungeon' , '2' , '60' , '3' , '15' , 'gl_prison1' , '150' , '14' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '19' , 'Gonryun Dungeon' , '2' , '75' , '3' , '1' , 'gon_dun01' , '153' , '53' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '19' , 'Gonryun Dungeon' , '2' , '75' , '3' , '2' , 'gon_dun02' , '28' , '113' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '19' , 'Gonryun Dungeon' , '2' , '75' , '3' , '3' , 'gon_dun03' , '68' , '16' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '20' , 'Hidden Dungeon' , '2' , '55' , '3' , '1' , 'prt_maze01' , '176' , '7' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '20' , 'Hidden Dungeon' , '2' , '55' , '3' , '2' , 'prt_maze02' , '93' , '20' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '20' , 'Hidden Dungeon' , '2' , '55' , '3' , '3' , 'prt_maze03' , '23' , '8' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '21' , 'Ice Dungeon' , '2' , '65' , '3' , '1' , 'ice_dun01' , '157' , '14' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '21' , 'Ice Dungeon' , '2' , '65' , '3' , '2' , 'ice_dun02' , '151' , '155' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '21' , 'Ice Dungeon' , '2' , '65' , '3' , '3' , 'ice_dun03' , '149' , '22' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '21' , 'Ice Dungeon' , '2' , '65' , '3' , '4' , 'ice_dun04' , '33' , '158' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '22' , 'Juperos' , '3' , '75' , '3' , '1' , 'jupe_cave' , '140' , '51' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '22' , 'Juperos' , '3' , '75' , '3' , '2' , 'juperos_01' , '53' , '247' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '22' , 'Juperos' , '3' , '75' , '3' , '3' , 'juperos_02' , '37' , '63' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '22' , 'Juperos' , '3' , '75' , '3' , '4' , 'jupe_core' , '150' , '285' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '23' , 'Kiel Dungeon' , '3' , '75' , '3' , '1' , 'kh_dun01' , '28' , '226' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '23' , 'Kiel Dungeon' , '3' , '75' , '3' , '2' , 'kh_dun02' , '41' , '198' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '24' , 'Louyang Dungeon' , '2' , '60' , '3' , '1' , 'lou_dun01' , '218' , '196' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '24' , 'Louyang Dungeon' , '2' , '60' , '3' , '2' , 'lou_dun02' , '282' , '20' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '24' , 'Louyang Dungeon' , '2' , '60' , '3' , '3' , 'lou_dun03' , '165' , '38' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '25' , 'Magma Dungeon' , '2' , '60' , '3' , '1' , 'mag_dun01' , '126' , '68' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '25' , 'Magma Dungeon' , '2' , '60' , '3' , '2' , 'mag_dun02' , '47' , '30' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '26' , 'Malangdo Dungeon' , '2' , '75' , '3' , '1' , 'mal_dun01' , '33' , '230' , '3' , '2' , '3' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '27' , 'Moscovia Dungeon' , '3' , '80' , '3' , '1' , 'mosk_dun01' , '189' , '48' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '27' , 'Moscovia Dungeon' , '3' , '80' , '3' , '2' , 'mosk_dun02' , '165' , '30' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '27' , 'Moscovia Dungeon' , '3' , '80' , '3' , '3' , 'mosk_dun03' , '32' , '135' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '28' , 'Nidhoggs Dungeon' , '3' , '90' , '3' , '1' , 'nyd_dun01' , '61' , '239' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '28' , 'Nidhoggs Dungeon' , '3' , '90' , '3' , '2' , 'nyd_dun02' , '60' , '271' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '29' , 'Odin Temple' , '3' , '90' , '3' , '1' , 'odin_tem01' , '298' , '167' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '29' , 'Odin Temple' , '3' , '90' , '3' , '2' , 'odin_tem02' , '224' , '149' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '29' , 'Odin Temple' , '3' , '90' , '3' , '3' , 'odin_tem03' , '266' , '280' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '30' , 'Orc Dungeon' , '1' , '45' , '3' , '1' , 'orcsdun01' , '32' , '170' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '30' , 'Orc Dungeon' , '1' , '45' , '3' , '2' , 'orcsdun02' , '21' , '185' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '31' , 'Payon Dungeon' , '2' , '15' , '3' , '1' , 'pay_dun00' , '21' , '183' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '31' , 'Payon Dungeon' , '2' , '15' , '3' , '2' , 'pay_dun01' , '19' , '33' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '31' , 'Payon Dungeon' , '2' , '15' , '3' , '3' , 'pay_dun02' , '19' , '63' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '31' , 'Payon Dungeon' , '2' , '15' , '3' , '4' , 'pay_dun03' , '155' , '159' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '31' , 'Payon Dungeon' , '2' , '15' , '3' , '5' , 'pay_dun04' , '201' , '204' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '32' , 'Pyramid' , '2' , '55' , '3' , '1' , 'moc_pryd01' , '192' , '9' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '32' , 'Pyramid' , '2' , '55' , '3' , '2' , 'moc_pryd02' , '10' , '192' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '32' , 'Pyramid' , '2' , '55' , '3' , '3' , 'moc_pryd03' , '100' , '92' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '32' , 'Pyramid' , '2' , '55' , '3' , '4' , 'moc_pryd04' , '181' , '11' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '32' , 'Pyramid' , '2' , '55' , '3' , '5' , 'moc_pryd05' , '94' , '96' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '32' , 'Pyramid' , '2' , '55' , '3' , '6' , 'moc_pryd06' , '192' , '8' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '32' , 'Pyramid' , '2' , '55' , '3' , '7' , 'moc_prydn1' , '94' , '96' , '3' , '2' , '3' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '32' , 'Pyramid' , '2' , '55' , '3' , '8' , 'moc_prydn2' , '192' , '8' , '3' , '2' , '3' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '33' , 'Rachel Sanctuary' , '3' , '65' , '3' , '1' , 'ra_san01' , '140' , '11' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '33' , 'Rachel Sanctuary' , '3' , '65' , '3' , '2' , 'ra_san02' , '32' , '21' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '33' , 'Rachel Sanctuary' , '3' , '65' , '3' , '3' , 'ra_san03' , '8' , '149' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '33' , 'Rachel Sanctuary' , '3' , '65' , '3' , '4' , 'ra_san04' , '204' , '218' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '33' , 'Rachel Sanctuary' , '3' , '65' , '3' , '5' , 'ra_san05' , '150' , '9' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '34' , 'Scaraba Hole' , '3' , '90' , '3' , '1' , 'dic_dun01' , '364' , '44' , '3' , '2' , '3' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '34' , 'Scaraba Hole' , '3' , '90' , '3' , '2' , 'dic_dun02' , '101' , '141' , '3' , '2' ,'3' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '35' , 'Sphinx' , '2' , '60' , '3' , '1' , 'in_sphinx1' , '288' , '9' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '35' , 'Sphinx' , '2' , '60' , '3' , '2' , 'in_sphinx2' , '149' , '81' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '35' , 'Sphinx' , '2' , '60' , '3' , '3' , 'in_sphinx3' , '210' , '54' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '35' , 'Sphinx' , '2' , '60' , '3' , '4' , 'in_sphinx4' , '10' , '222' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '35' , 'Sphinx' , '2' , '60' , '3' , '5' , 'in_sphinx5' , '100' , '99' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '36' , 'Sunken Ship' , '1' , '40' , '3' , '1' , 'treasure01' , '69' , '24' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '36' , 'Sunken Ship' , '1' , '40' , '3' , '2' , 'treasure02' , '102' , '27' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '37' , 'Thanatos Tower' , '3' , '70' , '3' , '1' , 'tha_t01' , '150' , '39' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '37' , 'Thanatos Tower' , '3' , '70' , '3' , '2' , 'tha_t02' , '150' , '136' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '37' , 'Thanatos Tower' , '3' , '70' , '3' , '3' , 'tha_t03' , '220' , '158' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '37' , 'Thanatos Tower' , '3' , '70' , '3' , '4' , 'tha_t04' , '59' , '143' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '37' , 'Thanatos Tower' , '3' , '70' , '3' , '5' , 'tha_t05' , '62' , '11' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '37' , 'Thanatos Tower' , '3' , '70' , '3' , '6' , 'tha_t06' , '89' , '221' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '37' , 'Thanatos Tower' , '3' , '70' , '3' , '7' , 'tha_t07' , '35' , '166' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '37' , 'Thanatos Tower' , '3' , '70' , '3' , '8' , 'tha_t08' , '93' , '148' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '37' , 'Thanatos Tower' , '3' , '70' , '3' , '9' , 'tha_t09' , '29' , '107' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '37' , 'Thanatos Tower' , '3' , '70' , '3' , '10' , 'tha_t10' , '159' , '138' , '3' , '2' , '1' );
